0,1,dGsolv_avg
CC(=O)c1ccccc1,c(cc1)ccc1C=NN=Cc2ccccc2,-12.55374214
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,OC1=NC(Br)=NC2=C1N=CN2,-15.96604069
CCCCc1ccccc1,CN1C2=C(NC(=N)N2)C(=O)N(C)C1=O,-14.09602897
N#CCCOCCC#N,CCC(CC)Nc(c(cc1C)N(=O)=O)c(c1C)N(=O)=O,-12.02141356
CCOC(CCC)=O,Cc1cc(Cl)ncc1,-7.52057009
Oc1cc(C)ccc1,CCCCCCCCCCON=C1CC=CCC1,-13.4020275
CCCCC(CO)CC,O=CN1CCCC1,-7.85431787
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCC(OC(C)(CCC=C(C)C)C=C)=O,-7.130338799999999
CCOC(=O)c1ccccc1C(OCC)=O,CC3(C)CCC(C(C2(C)C)C31CC2CC1)=O,-9.85585585
CCCCc1ccccc1,COC(OC)C(C)(C)CC=C(C)C,-7.27982047
FCCCCCCCC,CCOC(F)CC,-4.04842967
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Clc1cc(ccc1C(=O)N)N(=O)=O,-6.41414685
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,N#CC1CCCC1=O,-3.97573524
CCCCOC(=O)c1ccccc1C(OCCCC)=O,CC2=CC(c1ccccc1C2=O)=O,-9.51635057
O=C1CCCO1,CC(C)=C(CC1)CC21CCC(=O)C=C2C,-10.98700637
Clc2c1ccccc1ccc2,FC(F)(F)c1cc(C(F)(F)F)ccc1,-5.19056562
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OC1=NC(Br)=NC2=C1N=CN2,-7.88901995
FCCCCCCCC,CCN1C(=O)C=CC1=O,-6.7054927
CCCCCCCCBr,COc(ccc2C3=O)cc2C(=O)c1ccccc31,-13.00443511
N#CCCCC#N,OC(c2ccccc2S3(=O)=O)=C(C(=O)Nc1ccccn1)N3C,-18.08579406
Cc1ccccc1N(=O)=O,Nc1ccc(cc1)S(=O)(=O)N,-16.25211808
CCCCOC(C)=O,OC(=O)CN(=O)=O,-10.60817892
CC(C)c(cc1)ccc1C,CC(COC(C)=O)OC(C)=O,-6.83208491
OCCCCCCCC,OC(=O)c1cc(N)ccc1O,-12.89708416
OCCCCCCC,CCOC(=O)c1ccccc1,-7.31822483
C(CC2)CCC2c1ccccc1,ClCC(N)C(F)(F)F,-4.26276477
Cc1ccccc1N(=O)=O,CC(C)C(=O)OC1=C(C)OC=CC1=O,-11.21643652
CCOC(=O)c1ccccc1C(OCC)=O,FC(F)(F)c1cc(CN=CN(C)C)ccc1,-9.75973587
Fc1ccccc1,O=N(=O)c2c1ccccc1ccc2,-10.61232078
CCCCOC(=O)c1ccccc1C(OCCCC)=O,Nc1ccccn1,-7.2702981
OCCCCCCCC,Cn1cnc(n2C)c1c(=O)[nH]c2=O,-13.11442852
CC(C)(C)c1ccccc1,OC(=O)c1ccc(cc1)OC(=O)C(C)=C,-10.80075744
CC(=O)c1ccccc1,CCCC=CC=CC=O,-8.12663613
COC(C)=O,CCCCCCC(CCO)=O,-9.97944265
CCCCCCOC(C)=O,O=N(=O)C1=CC2=NNC=C2C=C1,-14.44462441
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCc1ccccc1C(O)=O,-5.14455244
N#CCCCCC#N,FC(F)C(F)(F)C(F)(F)C(F)(F)O,-8.39090172
OCCOCCOCCOCCCC,Brc2ccc(cc2)N=C(c1ccccc1)N(C)c(cc3)ccc3Br,-18.41991989
Cc1ncccc1C,CC(C)(C)C(=O)N(c2ccccc2)c1ccccc1,-12.7940155
CCOC(OCC)=O,CN(C)CCCN3c1ccccc1CCc2ccccc32,-14.65201519
CCOC(=O)c1ccccc1,CCC(C)C1CCCCC1=O,-8.0435146
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC(C)(Cl)C#C,-2.290768
CCCCC(CO)CC,CC(CCc2cc1OCOc1cc2)=O,-10.04164355
ClC(Cl)=C(Cl)Cl,FC1OC(F)(F)OC1(F)C,-3.44485335
CCCCC(CO)CC,OCCN(CCO)N=O,-13.592492300000002
Oc1cc(C)ccc1,OC(=O)c(ccc1)cc1F,-8.93354143
CCCCCCCC(OC(COC(CCCCCCC)=O)COC(CCCCCCC)=O)=O,NC(=O)C1=C(N)N=C2OC3=C(C=C(F)C=C3)C(=O)C2=C1,-16.22560818
OCCCCCCCCCCCC,N#CCc(cc1)ccc1F,-7.35909973
Clc2c1ccccc1ccc2,CC(Br)C(O)=O,-5.97827564
CCCCOC(=O)c1ccccc1C(OCCCC)=O,Fc1cccc(F)c1C,-4.56886386
CCCCc1ccccc1,CCC(C)(C)N=CN(C)C,-6.54875548
CNC(C)=O,ClC(Cl)C(F)(F)C(Cl)Cl,-6.06893869
OCCCCCCCCCCCC,CCOC(Br)=C,-4.51507168
CCOC(=O)c1ccccc1C(OCC)=O,Nc1nc(C)cc(O)n1,-10.37209598
C=CC=C,CC1(C)N=NC(C)(C)C1,-7.63051538
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Fc1cnc(C)c(F)c1F,-3.94180172
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,ClC(Cl)(Cl)C(c(cc2)ccc2Cl)c(cc1)ccc1Cl,-14.45435727
CCOC(=O)c1ccccc1,CCCCCCn1ccnc1,-9.76796544
FCCCCCCCC,CCc(cc1)ccc1O,-8.083166
COC(C)(C)C,CCCCCCCCCCCCCC(OC)=O,-11.85257295
CCCCCCCl,CC(CCOC(=O)C=C(C)C)CCC=C(C)C,-11.27160456
OCCCCCCCCCCCC,CCCCOc2cc1ccccc1cc2,-10.13209794
OCCCCCCC,Cc1ccc(cc1)S(=O)(=O)C=C=C,-10.78061904
OCCCCCCCC,CC(=O)c1ccccc1C,-7.20893618
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCCCC(C)=O,-5.51608553
CCCCCCC,CC(C)(C)C=O,-3.72129223
N#CCCCCC#N,CCCCCCC(=O)NC,-8.98074321
CCCCc1ccccc1,ClC(=O)c(cc1)ccc1C,-8.05814909
CCC(C)c1ccccc1,CC(C)(C)c(cccc1C)c1O,-8.76704544
CNc1ccccc1,CCOC(C)(OCC)c1ccc(C(C)(OCC)OCC)cc1,-12.65259451
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCOC(=O)c1ccccc1C(OCCCCCC)=O,-10.57595054
OCCCCCCCCCC,CCSC(SCC)=O,-6.55511587
CCC(C)c1ccccc1,Fc1cccnc1,-4.77748387
O=Cc1occc1,OC(C)CC(O)=O,-10.93751513
FCCCCCCCC,Cc1ccnnc1,-7.00207251
OCCc1ccccc1,OC(=O)c(ccc1)cc1N,-12.57658953
OCCCCCCCC,Clc4cccc(Cl)c4N=P(N3CCCC3)(N2CCCC2)N1CCCC1,-16.795552100000002
FCCCCCCCC,Nc1sc(cn1)N(=O)=O,-11.60505163
CCCN(=O)=O,CCCCCCCCCCC(Br)CBr,-10.99047165
CCCCN(CCCC)C=O,CC(OCC=C(C)C)=O,-6.11706017
OCCCCCCCCCCCC,CCc1cc(ccn1)C(N)=S,-12.68747898
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CN(C)C=Nc1ccc(cc1)N(=O)=O,-6.66182068
N#CCCOCCC#N,CCC(O)(CC)C#C,-5.84560394
CCCCc1ccccc1,O=C2c1ccccc1C=CO2,-8.81069121
CC(C)N(=O)=O,CCOc1ccccc1F,-6.9901594
COCCOCCO,C(CC1)CCC1c3cncn3C2CCCCC2,-13.56237817
N#CCCCC#N,OC(=O)C=Cc1c[nH]cn1,-16.60794005
O(c2ccccc2)c1ccccc1,Cc1cc(ncc1)c(ncc2)cc2C,-10.93844037
OCc1occc1,CN(C)P(=O)(N(C)C)N(C)C,-11.43838739
OCCCCCCCCCCCC,Clc(ccc2O)cc2C(=O)Nc1ccc(cc1Cl)N(=O)=O,-15.73898705
Cc1cc(C)cc(C)c1,C(CCN2c4ccnc5c4ccc3c5nccc3N1CCCC1)C2,-22.39855408
CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,CC(C)CCCCCOC(=O)c1ccccc1C(OCCCCCC(C)C)=O,-17.61239529
CC(C)(C)c1ccccc1,Fc1cccc(F)c1C#N,-6.83282758
OCCCCCCCCCCCC,Clc1ccc(cc1Cl)NC(C)=O,-12.74492964
CCC(C)(C)C,CC(C)Cc(nc1C)sc1C,-8.19996953
COCCOC,N(Cc1ccccc1)c2ccccc2,-12.55222409
O1CCCCC1,CCOC(=O)C(CC(O)=C2C(C1CC1)=O)CC2=O,-13.24316917
CCBr,OCC(F)(F)C(F)(F)C(F)(F)C(F)F,-5.65537612
ClC(Cl)=O,O=C(CN1CCCC1=O)N,-10.91923403
CCCCC,OC(=O)c1ccc(cc1)NC(C)=O,-9.7344221
N#CCCOCCC#N,OC(C#N)c1ccccc1,-10.76392595
CCCCCCCCBr,CCC(C)COC(CC)=O,-6.32274186
CC(C)N(=O)=O,CCCCCCOC(=O)c1ccccc1O,-10.58452194
CCC(C)c1ccccc1,Brc1ccc(cc1)C(=O)N(C)C,-10.63924678
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,CCC2CCC1(CC2)OC(CC1)=O,-9.75763339
OCCCCCCCCCCCC,BrCc1ccccc1C#N,-8.66684063
COC(C)=O,Oc1cc(Br)ccc1,-11.32452178
Cc1ccccc1N(=O)=O,CCOCc(ccc1O)cc1OC,-9.99512994
CCOC(C)(C)C,O=N(=O)c2ccccc2Nc1ccccc1,-12.83773051
N#CCCCCC#N,FC(N)C=O,-6.79772729
CC1OC(OC1)=O,FCCCCCCCC,-4.27117391
CCCCOC(=O)c1ccccc1C(OCCCC)=O,FC(F)(F)c1cc(ccc1)NC(=O)N,-13.09887714
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCC(C)(C)OC(C)=O,-3.24262927
CCOC(=O)c1ccccc1,ClC(=O)Cc1cc(ccc1)N(=O)=O,-11.38977829
OCCCCCCCCCCCC,CCCCCCC1OC(CCCC1)=O,-11.0415594
CC(C)c1ccccc1,CC(OCCCC=C)=O,-6.20594992
c1cscc1,OCCNC(C)(C)C,-6.89467819
CC(CC1)CS1(=O)=O,CC1=CC(=O)OC2=C1C=CC(O)=C2,-16.36485666
CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,Clc1cc(Cl)c(Cl)c(N)c1Cl,-9.91790682
CCN(CC)CC,CCOc(cc1)ccc1N,-7.36195618
ClC(Cl)=O,CCNC(OC)=O,-6.20532787
CCN(CC)CC,O=C(c1cc2)NCc1cc2,-10.73804545
BrC(Br)Br,c(cc1)ccc1c3nc(c2ccccc2)on3,-13.86699533
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Oc(ccc2C(=O)c1ccccc1)cc2O,-8.54205751
FC(F)C(F)C(F)(F)F,COC1=CC=CC(CC2=CNC3=C2C=CC=N3)=C1,-13.90919793
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCC(C)CC(C)=O,-3.21639608
Cc1ccc(C)cc1,CCCCCCc1sccc1,-8.35602419
Oc1cc(C)ccc1,CCCCC(=O)c1ccccc1,-10.137445199999998
NCCCN,CCC(=O)Nc1ccccc1,-13.56764191
C(CC2)CCC2c1ccccc1,N#CC#CC#CC#N,-4.17309664
S=C=S,OCCc(cc1)ccc1O,-8.33918264
CCCCCCCCBr,Cc(ccc1Cl)cc1N,-7.801972900000001
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC1OC(C)=C(O)C1=O,-4.00775647
Cc1ccccc1N(=O)=O,O=Nc1ccccc1,-6.86297545
Oc1cc(C)ccc1,COC(C1CCCCC1)=O,-7.96854531
CCCCCCCCBr,Ic1cc(ccc1)N(=O)=O,-9.38848414
CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,Fc4c(F)c3c(c(F)c4F)c2ccccc2C3c1ccccc1,-12.05495024
Fc1c(F)c(F)c(F)c(F)c1F,Nc(ccc1F)cc1Cl,-7.42556024
CCOC(OCC)=O,Cc(ccc1C)cc1C=O,-7.94188936
N#CCCOCCC#N,Fc1ccccc1C(=O)N,-9.08686447
CCOC(=O)c1ccccc1,Cc1ccc(S)cc1,-7.42168637
CCCCN(CCCC)C=O,Cc1cccc(C)c1N(=O)=O,-8.209154700000001
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC(C)N(C(C)C)N=O,-3.8525541
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,FC(F)(F)c1cc(C(F)(F)F)ccc1,-5.29304681
OCCCCCCC,CC(C)OC(=O)Cc1ccccc1,-8.30958911
CCOC(=O)c1ccccc1,Oc1cc(C)cc(O)c1,-11.54991185
Fc1c(F)c(F)c(F)c(F)c1F,CCCCOC(=O)c1ccccc1,-8.43749987
CCCCc1ccccc1,CCCCC=CCCC=O,-7.38960544
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Oc1ccccc1Cl,-4.32608719
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCOS(OCCC)=O,-4.58218211
CC(C)c1ccccc1,O=C1CCCCCO1,-7.99671105
CCC(C)c1ccccc1,CCCCC(OCC(COC(CCCC)=O)(COC(CCCC)=O)COC(CCCC)=O)=O,-18.96349785
CCCCCCCl,Nc1ccccc1C(=O)N,-9.94819989
ClC1CCCCC1,CCCCCCC1OC(CC1)=O,-10.19067625
CCCCOC(=O)c1ccccc1C(OCCCC)=O,CN(N=O)C=C,-4.92730983
OCCCCCCCCCCCC,O(Cc1cc2)Cc1cc2,-6.21832068
FCCCCCCCC,NCc1cc(C(F)(F)F)ccc1,-7.08476349
C(CC2)CCC2c1ccccc1,Cc2sc1ccccc1n2,-8.31060631
O=Cc1occc1,CN(C)C(C)C(O)c1ccccc1,-9.67177561
CCOC(OCC)=O,CCOC(=O)Nc(ccc2)cc2OC(=O)Nc1ccccc1,-20.32407612
CCN(CC)C(C)=O,CCc1nc(C)cnc1C=C,-8.04654079
CC(C)c(cc1)ccc1C,OC1CCC(CC1)C(C)(C)C,-8.136898799999999
CCCCCCC,Cc1cocn1,-3.92209434
N#CCCCCC#N,ON=C1C=CCCC1,-8.07639469
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC(CC(OCCOC(=O)C(C)=C)=O)=O,-5.78628647
N#CCCCCC#N,Cc1ccn(cc1)=O,-8.51401682
CCOC(OCC)=O,CNCCCN,-5.88884268
CCN(CC)CC,CCCCC(O)CCC,-7.20835084
NCCC,FC(F)(F)c1ccccc1F,-5.41414897
C(c2ccccc2)c1ccccc1,CCc1ccccc1C(C)C,-7.17582384
OCCCCCCCCCCCC,CC1(C)C2CC1CC=C2CO,-8.10589708
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,Clc(ccc1Cl)cc1Cl,-6.99253073
CCN1CCCC1=O,P,-1.01849022
NCCCN,CCOC(OCC)c1ccccc1,-6.34723889
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,CC41C=CCC1C3CCC2=CC(CCC2(C)C3CC4)=O,-13.61650466
OCCCCCCCCC,CCc1nccnc1C(C)=O,-7.82845648
OCCCCCCCCCC,CCOC(=O)c(ccc1)cc1N,-9.99051043
Fc1c(F)c(F)c(F)c(F)c1F,CCCCC(OCC)=O,-5.63040138
COCCOC,CC(=O)c(cc1)oc1C,-7.84332876
CCOC(=O)c1ccccc1C(OCC)=O,OC1=NC(=N)NC2=C1NC=C2,-16.52723716
N#CCCCC#N,COC(F)(F)C(F)(F)C(F)(F)C,-3.90510821
ClC(Cl)=O,CSCCCN=C=S,-8.52932849
CC(C)c(cc1)ccc1C,CCCc(ccc1O)cc1OC,-8.90449447
O1CCCCC1,CC(=O)c(cc1)oc1C,-7.463487299999999
CCOC(=O)c1ccccc1,CCCCCCCCSC,-7.80165169
CS(C)=O,FC(Cl)C(F)(F)OC(F)C(F)(F)F,-3.90616556
OCCCCCCC,ON=Cc1ccncc1,-10.99670356
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCN(C(C)C)C(C)C,-4.2194169000000015
OCCCCCCCCCCCC,CC(C)CCCCCOC(=O)c1ccccc1C(OCCCCCC(C)C)=O,-17.39143266
OCCCCCCCC,CCOC(C(CCc2ccccc2)NC(C)C(=O)N1CCCC1C(O)=O)=O,-18.90859685
CCOC(=O)c1ccccc1,CC(=O)Oc(cc1)ccc1C,-8.34500403
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,S=C=NC1CCCCC1,-6.79077979
CCCCN(CCCC)C=O,OC(=O)c(cc1C)cc(C)c1C,-12.50432144
CCOC(C)=O,CCCC1OC1C=CC=O,-9.01255551
Fc1c(F)c(F)c(F)c(F)c1F,c(cc2)ccc2N=C(c1ccccc1)Nc3ccccc3,-14.86263031
O1CCCCC1,Clc2cc(ccc2)N=C(C)N(C)c1ccccc1,-14.37600656
OCCCCCCCCCC,Fc1ccc(cc1)NC(=O)N(C)N=O,-9.9614255
OCCCCCCCC,CSC(C)(C)C=NOC(=O)NC,-10.78063298
CCN(CC)C(C)=O,O=CC2CC3C1CCCC1C2C3,-8.32577226
CCCCC(CO)CC,C(CO2)COC2c1ccccc1,-9.03486345
CCCCOC(=O)c1ccccc1C(OCCCC)=O,CC2CCCCC2NC(=O)Nc1ccccc1,-15.15971466
CCCCCCCCBr,CN1C2=C(C=C(C)C(C)=C2)N=C2C(=O)NC(=O)N=C12,-18.91758292
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCC(CC)C(=O)N(C)c(ccc1)cc1C,-7.05074717
CCCCCCCCBr,S=C=Nc1ccccc1,-7.11256593
Clc2c1ccccc1ccc2,O=n1ccccc1,-7.17218062
O1CCCCC1,Brc2cc(ccc2)N=C(C)Nc1ccccc1,-17.351859
ClC(Cl)=O,OCC(CC)N(=O)=O,-7.38568135
ClC(Cl)=C(Cl)Cl,Cc1ccc(Cl)cc1,-6.1427349
C(CC2)CCC2c1ccccc1,OCC(C)C(F)(F)F,-4.01736153
FCCCCCCCC,SCCOCCS,-7.50525894
ClC(Cl)=O,CCOC(=O)c(cc1)ccc1C#N,-10.32567307
CCCCc1ccccc1,CCCC(OC)=O,-4.72789116
CCCCN(CCCC)C=O,O=N(=O)C=CN1CCOCC1,-13.2622684
CC(CC1)CS1(=O)=O,CC32CCCC(C)(C2CC=C(CC1(C)C=C)C3CC1)C(O)=O,-15.05771728
CCCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,-2.99804376
CCCCCC(C)=O,CCN(C)Cc(ccc1)cc1F,-7.422490700000001
Brc2c1ccccc1ccc2,CC(CCOC(=O)Cc1ccccc1)CCC=C(C)C,-13.50373441
Fc1c(F)c(F)c(F)c(F)c1F,CCCCCCCCCCC(OC)=O,-8.92454089
CC(C)c(cc1)ccc1C,CC(C)OCC(C)C,-4.63111107
OCCCCCCCCCCCC,CC(C)C2c1cc(C)ccc1C(C)=CC2,-8.974351400000002
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCC(C)COCC(OCC=C)=O,-5.21121563
O=Cc1occc1,CC(C)c(nc1)cnc1C,-7.13593979
N#CCCOCCC#N,COC(C(C)(C)C)=O,-4.16722336
CC(C)(C)CC(C)=C,CCCCCCCCCC=O,-7.91507593
CC(C)c1ccccc1,CC1(C)C(CC1CC2OC(C)=O)C2=C,-8.57851706
CCCCCCCCBr,CCN(CC)CCCC(N)C,-7.59836548
CCCCCCCCBr,CC(C)c(sc1)nc1C,-7.08538204
CCCCCCCCBr,CS(=O)c1ccccc1,-8.29752647
CC(CC1)CS1(=O)=O,COc1cc(ccc1)N(=O)=O,-9.26010449
CCOC(=O)c1ccccc1,CC1OC(OC1)c(ccc2O)cc2OC,-12.29012135
CCCCCCOC(C)=O,CC(C)c1cc(C(O)=O)ccc1,-11.12343464
O1CCCCC1,CC(C)CCOC(=O)C=Cc1ccccc1,-11.99147401
CCCCCCCl,CCC(O)(CC)C(O)=O,-6.857732799999999
CC(C)c(cc1)ccc1C,Clc1ccc(cc1)C(=O)NS(C(F)(F)F)(=O)=O,-11.64622533
Fc1c(F)c(F)c(F)c(F)c1F,O=NN1CCCC1,-7.24755019
N#CCCCCC#N,CC1(C)N=C(N)N=C(N)N1C1=CC=C(Cl)C=C1,-16.24035265
CC(C)c(cc1)ccc1C,CCCCCCCCCCCCCCCCC,-11.42659498
OCCCCCCC,C2C3CC(CC2CC5C3)C5C1OC1C6C(CC7C4)CC4CC6C7,-14.10597051
N#CCCCCC#N,CC(C)=CCCC(C)=CC(OC)=O,-7.61807624
CCN(=O)=O,O2CCOCCOc1ccccc1OCCOCCOCC2,-18.2409834
CCCCc1ccccc1,Fc1cn(C)c(=O)[nH]c1=O,-9.38076732
CCCCC(CO)CC,CC1=CC(=CC(C)=C1)C1=NC2=C(O1)C=CC=C2,-11.83834465
CC(CC1)CS1(=O)=O,CCOCCCC,-3.21821661
CCOC(=O)c1ccccc1,O=N(=O)c1ccc(cc1)S(O)(=O)=O,-16.06185207
CCCCC(CC)=O,COc1nc(OC)nc(OC)n1,-9.79564871
CCCCc1ccccc1,CN(C)C4C2CC3C(=C(O)C2(O)C(=O)C(=C(O)N)C4=O)C(c1c(C3(O)C)cccc1O)=O,-21.83908418
FCCCCCCCC,Nc1ccc(cc1)N(=O)=O,-10.64549916
O1CCCCC1,COc(cc1)ccc1F,-6.45362363
FCCCCCCCC,CCCCCCC(C)Cl,-6.44664347
O1CCCCC1,Oc1ccc(C)nc1,-10.6208596
CCC(C)c1ccccc1,CCCP(CCC)(Oc1ccccc1)=O,-11.57976629
OC1CCCCC1,CCOc1c[nH]nc1,-9.87343583
N#CCCCCC#N,CN5CCCC31c4c2OC1C(O)C=CC3C5Cc4ccc2O,-17.61722561
COCCOC,N=C(c2ccccc2)c1ccccc1,-11.22661574
BrC(Br)Br,c(ccc1c(ccc4)c3c4c2ccccc52)cc1C53,-13.80136152
OCCCCCC,O=N(=O)N1CN(CN(C1)N(=O)=O)N(=O)=O,-13.10284704
CCN(CC)CC,CC(=O)N(c2ccccc2)c1ccccc1,-11.56382122
CCOC(=O)c1ccccc1,Nc1ccccn1=O,-9.06273923
N#Cc1ccccc1,CCOP(OCC)(OCC)=O,-9.57011011
FCCCCCCCC,OCCCCCCCCCC,-8.72364883
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ONc(cc1)ccc1C,-5.0949574
CCCN(=O)=O,CN1CCSC1=S,-11.20885932
CCOC(OCC)=O,CCC=CCCC1(C)OC(CC1)=O,-10.63696337
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCOCc(ccc1O)cc1OC,-7.07620701
CCN(CC)CC,CCC=C,-2.33827728
CCOC(=O)c1ccccc1,COC(C)(C)CCCC(C)CC=O,-9.30923304
ClC(Cl)=C(Cl)Cl,CCN(C)CN=C,-4.92281538
CC(C)N(=O)=O,CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,-18.86062036
OCCCCCCCCCCCC,CCc(cc1OC)cc(OC)c1O,-9.57273488
O1CCCCC1,Nc1ccc(C#N)cc1,-12.68753703
CN(C)C=O,C1CC1c2n[nH]nn2,-12.45749207
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,OC1CC(NC1)C(O)=O,-11.44359826
N#CCCOCCC#N,CC(CCCC(C)=O)CCC=C(C)C,-7.39822913
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,COC(=O)c(ccc1)cc1C,-7.28992928
O=N(c1ccccc1)=O,CCCCCCCCBr,-7.28634903
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Nc1ccc(N)cn1,-5.22449154
N#CCCCC#N,CC(C1CC1)=C,-3.02471896
FCCCCCCCC,O=COCCc1ccccc1,-8.21705363
CCCCc1ccccc1,COc1cc(ccc1)NC(=O)N(C)C,-12.07285668
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,Clc(cc1C)cc3c1SC(C3=O)=C(Sc2c4cc(Cl)cc2C)C4=O,-19.02573245
Cc1ncccc1C,CCOP(OCC)(Oc1ccc(cc1)N(=O)=O)=S,-14.42904762
O=Cc1occc1,CCC(C)(C#C)OC(=O)N,-9.59251626
CCOC(OCC)=O,CC(CCC=C(C)C)(C=C)OC(=O)C=Cc1ccccc1,-14.02230123
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,N#Cc1cnccn1,-4.49708416
CCCCOC(=O)c1ccccc1C(OCCCC)=O,S(Sc1sccc1)c2sccc2,-11.64916123
CCCCCCC,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-9.88438638
CCOC(=O)c1ccccc1,n(cn2)ccc2c1ccccc1,-10.08701615
CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,ClCc(cc1)ccc1Cl,-7.51706265
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C(CC1)CCC1c3cncn3C2CCCCC2,-9.42739623
OCCCCCCCCCCCC,S=C=NC1CCCCC1,-6.48790477
NCCCN,CC(=O)CC(=O)c1ccccc1,-8.989670199999997
CCC(C)(C)C,Cc1cc(ncc1)c(ncc2)cc2C,-10.16875604
Fc1c(F)c(F)c(F)c(F)c1F,FC(F)(F)OC(CC(F)(F)F)C(F)(F)F,-4.19618547
OCCOCCOCCOCCCC,CCc(cnc1C)nc1CC,-7.83105467
CCCCOC(=O)c1ccccc1C(OCCCC)=O,O=Cc1cocc1,-6.06780301
CCC(C)c1ccccc1,CC1(C)COP(OC1)(C(C)(C)C)=O,-9.805573
CC(CC1)CS1(=O)=O,OCc(ccc1O)cc1OC,-11.89372471
Fc1c(F)c(F)c(F)c(F)c1F,CCOC(=O)c1sccc1,-7.34738663
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Nc1occn1,-3.46106287
CCN(=O)=O,FC(C(F)(F)c2ccccc2)c1ccccc1,-9.86697429
N#CCCCCC#N,Cc(ccc1O)cc1N(=O)=O,-8.31829392
CCCCOC(=O)c1ccccc1C(OCCCC)=O,CCCCCCCCC(=O)NC,-10.29440355
CC(C)c(cc1)ccc1C,OCCCCCCCCCCCCC,-10.52050283
CC(OCc1ccccc1)=O,COc1ccnnc1,-9.19859708
N#CCCCC#N,CCCCC(O1)CC(CC1C)=C,-5.88639576
CC(C)(C)c1ccccc1,Nc1cc(Cl)c(Cl)c(Cl)c1Cl,-10.32139696
